CAR_ID,YEAR,MILEAGE,MANUFACTURER
1361,1959,39172,9
1362,2008,31021,9
1363,2011,23702,14
1364,2014,84055,14
1365,1960,21696,11
1366,1951,53092,1
1367,1960,21293,9
1368,2008,15780,7
1369,1975,48631,14
1370,1968,37658,6
1371,1968,38444,7
1372,1967,37893,11
1373,1952,27014,1
1374,1993,27616,8
1375,1991,23323,13
1376,1956,82137,6
1377,1958,30291,2
1378,2009,33145,8
1379,1966,89968,4
1380,1974,90106,1
1381,1991,26219,6
1382,1975,74462,8
1383,1971,39781,1
1384,1989,94232,2
1385,1998,53914,2
1386,1988,17090,10
1387,2010,29611,8
1388,1976,71395,11
1389,1958,63694,9
1390,1992,38476,1
1391,1983,46488,10
1392,2008,51847,1
1393,2016,93995,8
1394,1953,2208,11
1395,1963,87252,2
1396,1995,88038,5
1397,1979,11099,6
1398,1973,63129,8
1399,1987,39016,6
1400,1962,22397,9
1401,2017,61852,13
1402,1979,65143,14
1403,2002,5536,2
1404,1956,98120,5
1405,2006,16351,2
1406,2010,19759,12
1407,1969,92225,12
1408,1978,96011,10
1409,1969,64402,2
1410,2013,89898,8
1411,1972,30462,6
1412,1957,89014,1
1413,1972,27737,3
1414,1953,92972,6
1415,1964,1117,8
1416,1998,99372,5
1417,2014,91670,12
1418,2009,80493,4
1419,1961,72429,1
1420,1976,79029,2
1421,2008,38031,13
1422,1997,31338,1
1423,1986,57392,2
1424,1989,41613,11
1425,1955,57883,5
1426,1998,32872,14
1427,2018,73013,7
1428,1997,55889,2
1429,2014,49172,14
1430,1962,20752,1
1431,2001,52640,13
1432,1979,5841,3
1433,1950,74807,4
1434,1974,63577,11
1435,2002,87360,13
1436,2000,20583,1
1437,1978,75374,6
1438,1973,16392,7
1439,1955,63174,10
1440,2019,91768,4
1441,1956,64859,11
1442,1957,18677,11
1443,2003,31625,9
1444,2001,80537,5
1445,1978,34084,4
1446,2007,57632,2
1447,2009,75470,7
1448,1991,27862,1
1449,2001,75128,9
1450,2009,11993,11
1451,2016,50294,8
1452,1998,50824,3
1453,1966,94175,11
1454,1954,68830,7
1455,2001,8067,12
1456,2016,54960,14
1457,1985,91744,3
1458,1952,89137,8
1459,2004,90570,10
1460,1962,54848,11
1461,2005,74753,4
1462,2006,17137,5
1463,1962,81267,12
1464,2017,99962,13
1465,2006,70600,10
1466,1961,87883,12
1467,1989,40078,6
1468,1981,73157,3
1469,1980,79921,14
1470,2019,26984,10
1471,1993,30350,9
1472,1958,96778,5
1473,1991,9344,14
1474,1962,23535,4
1475,1971,85309,13
1476,2008,45025,14
1477,1986,14696,8
1478,1995,21524,7
1479,1953,763,4
1480,1969,5791,2
1481,2016,13216,9
1482,1968,93234,1
1483,1981,77352,1
1484,1958,73690,1
1485,2010,74483,7
1486,1955,1684,4
1487,1960,59306,10
1488,1954,42631,2
1489,1983,55941,3
1490,1968,60581,1
1491,1967,66122,4
1492,1954,61651,13
1493,1964,73711,10
1494,1990,67195,3
1495,1956,87256,1
1496,1980,44156,2
1497,1963,34764,1
1498,1951,5284,7
1499,1982,77922,9
1500,1972,97500,2
1501,1951,32905,7
1502,2013,15087,1
1503,1967,20211,2
1504,1967,28959,6
1505,1999,86066,14
1506,1975,35587,11
1507,1969,502,2
1508,1991,6489,14
1509,1974,88363,4
1510,1986,68688,5
1511,1959,67544,5
1512,1989,91821,12
1513,2011,345,1
1514,1972,25988,12
1515,1995,75464,1
1516,1997,23242,13
1517,1981,38537,8
1518,1994,34663,10
1519,1967,56942,4
1520,2006,98696,5
1521,1995,48007,9
1522,2019,45262,14
1523,1976,88837,1
1524,1962,21187,13
1525,1983,14495,10
1526,2018,30958,12
1527,1980,31019,3
1528,2011,88950,7
1529,1994,44916,11
1530,1995,65415,3
1531,2004,58618,8
1532,1964,15231,5
1533,2009,62058,4
1534,1997,25003,12
1535,1977,99822,8
1536,1974,74418,5
1537,1983,57758,3
1538,1985,863,1
1539,2006,98103,4
1540,1970,90675,9
1541,1964,25028,9
1542,2010,29585,11
1543,2011,25312,3
1544,1970,33860,4
1545,1998,54668,10
1546,1975,19155,6
1547,1982,86175,4
1548,1980,63056,13
1549,1998,93510,9
1550,1970,57858,12
1551,1957,18841,5
1552,1950,99014,8
1553,1955,47239,10
1554,1973,37153,2
1555,2004,39888,11
1556,1968,74412,11
1557,2019,85226,3
1558,1962,33321,3
1559,1972,80557,12
1560,2008,5568,13
1561,1965,58497,12
1562,1954,55174,6
1563,1980,19741,13
1564,1960,12391,2
1565,1963,76657,11
1566,1975,91856,11
1567,1986,11497,10
1568,1964,68203,12
1569,1999,58073,10
1570,2016,62353,12
1571,1966,3952,9
1572,1988,89379,5
1573,1969,4401,14
1574,1990,45686,5
1575,1990,88859,2
1576,2014,17874,1
1577,2006,26910,13
1578,1999,30860,4
1579,2002,16824,5
1580,1960,96779,4
1581,1965,78272,13
1582,1971,26498,8
1583,1979,54835,3
1584,1963,5952,10
1585,1978,64471,1
1586,2010,54878,5
1587,1975,69402,14
1588,1961,94996,5
1589,1989,96300,10
1590,1965,52929,10
1591,1986,16873,1
1592,2010,2690,10
1593,2003,23340,2
1594,1974,89224,12
1595,2007,91726,1
1596,2013,89743,7
1597,1962,2336,2
1598,1981,2439,5
1599,1953,21053,14
1600,2001,33914,6
1601,2015,90227,9
1602,1957,96426,5
1603,2017,61445,1
1604,1958,26371,6
1605,2018,93257,7
1606,1958,52850,8
1607,1970,58871,10
1608,1991,99143,7
1609,2011,73401,8
1610,2007,33663,13
1611,2014,46141,12
1612,1983,21231,8
1613,1971,81691,7
1614,2017,48929,3
1615,2008,76346,7
1616,1974,65894,3
1617,1979,69672,1
1618,1956,79937,11
1619,1954,60096,11
1620,2019,57070,3
1621,1990,58617,7
1622,2017,40815,7
1623,1993,15093,14
1624,1978,47508,12
1625,2010,45253,14
1626,1973,71374,4
1627,1999,15915,2
1628,1960,48259,7
1629,1963,85447,10
1630,2007,25729,7
1631,1985,72849,1
1632,1971,33296,3
1633,1961,42017,1
1634,2012,70824,14
1635,1980,24428,10
1636,2001,37902,5
1637,1950,45490,9
1638,2011,95110,6
1639,1968,70689,4
1640,1967,53717,6
1641,1964,99308,11
1642,1972,91736,7
1643,2008,85093,5
1644,1982,12811,12
1645,1985,18475,10
1646,2015,97204,6
1647,2018,98344,10
1648,1961,80700,2
1649,1951,54446,3
1650,1960,69208,1
1651,2012,5563,8
1652,1990,37641,11
1653,1953,33689,1
1654,2004,87477,4
1655,1963,19133,7
1656,1957,99793,11
1657,1975,96801,13
1658,1996,64031,10
1659,1985,40573,11
1660,1997,80404,10
1661,2000,43822,12
1662,1953,10191,1
1663,2011,68017,12
1664,1958,63656,12
1665,1963,74654,9
1666,2003,86625,1
1667,1955,7022,7
1668,2012,81156,12
1669,2006,73429,2
1670,2002,52811,4
1671,1989,47627,1
1672,1956,79574,8
1673,2009,31382,3
1674,1955,65561,11
1675,2016,13537,13
1676,1959,24390,7
1677,1975,10981,1
1678,1959,83964,3
1679,1974,56305,3
1680,2012,23696,11
1681,1976,60103,11
1682,2004,42786,10
1683,1977,8092,11
1684,1953,29054,6
1685,1968,36002,13
1686,1958,72320,7
1687,2000,72398,6
1688,2001,63092,2
1689,1993,83607,11
1690,1955,13872,11
1691,2012,12927,4
1692,2008,7139,13
1693,1958,83827,9
1694,1988,705,7
1695,2006,44927,10
1696,1959,65151,10
1697,2002,41695,14
1698,1979,39168,7
1699,2006,28458,12
1700,1984,66951,5
1701,2006,74104,13
1702,1981,83098,4
1703,2015,90813,2
1704,1996,80731,10
1705,1971,46817,5
1706,1975,1179,9
1707,1995,31954,5
1708,1986,91342,3
1709,2019,29530,13
1710,1977,52435,5
1711,2019,5207,5
1712,1994,69934,5
1713,1991,84362,4
1714,2012,7215,10
1715,1957,50316,5
1716,1984,80465,2
1717,1962,99070,2
1718,1969,397,8
1719,1974,87311,7
1720,1973,55150,2
1721,1973,92195,8
1722,1989,30508,7
1723,1987,61061,13
1724,1950,41462,11
1725,2013,10072,1
1726,1981,46962,12
1727,1981,31641,12
1728,1985,21953,13
1729,2000,24957,4
1730,1999,34648,13
1731,2005,9414,3
1732,1993,45678,7
1733,1991,92328,9
1734,1994,59894,6
1735,2013,82189,10
1736,1964,43630,11
1737,2000,99568,8
1738,1980,98530,11
1739,1988,56231,11
1740,1959,49953,1
1741,1981,74493,2
1742,1974,82031,9
1743,1955,59126,4
1744,2001,77238,13
1745,2013,46134,11
1746,1955,67522,11
1747,1977,13586,7
1748,1959,76819,11
1749,1988,12658,11
1750,2010,31201,14
1751,1973,44767,10
1752,1958,39327,4
1753,1954,86688,4
1754,1964,62168,14
1755,1999,24084,8
1756,1953,38390,9
1757,1952,77370,14
1758,1974,84875,14
1759,1974,10049,12
1760,1979,20462,2
1761,2012,71175,9
1762,1966,88980,4
1763,1983,4383,3
1764,2003,68890,4
1765,2007,16773,7
1766,2008,37801,14
1767,2018,39434,11
1768,1972,88341,11
1769,1991,24504,8
1770,2014,15890,5
1771,1972,45306,3
1772,1966,75134,5
1773,1951,33100,12
1774,2016,56328,1
1775,1990,13938,1
1776,2012,48563,3
1777,1972,68273,7
1778,1973,85582,14
1779,1959,41901,6
1780,1995,3412,7
1781,1982,31232,11
1782,1963,6302,2
1783,2002,81211,6
1784,1956,94687,9
1785,2014,94034,9
1786,1967,61854,1
1787,1992,43532,13
1788,2013,49230,8
1789,1998,57789,13
1790,1994,54928,9
1791,1964,55410,9
1792,1971,63967,10
1793,1972,88230,12
1794,1964,56480,8
1795,2010,15385,8
1796,1976,44310,14
1797,2017,1992,11
1798,2013,69230,3
1799,1964,65246,14
1800,1950,18427,13
1801,1967,39864,13
1802,1960,8463,2
1803,1961,97672,2
1804,2007,46474,12
1805,1953,38441,11
1806,1974,14656,1
1807,1975,56041,5
1808,2012,35942,6
1809,2019,99789,3
1810,2001,19801,14
1811,1992,79987,12
1812,1961,31476,2
1813,1972,87955,9
1814,1965,72535,6
1815,1983,74770,4
1816,1960,94078,1
1817,2016,29559,4
1818,1999,97539,6
1819,1997,69603,8
1820,1978,83022,1
1821,1967,32952,2
1822,1993,22583,7
1823,1984,64690,5
1824,1976,57435,6
1825,1954,60100,7
1826,1976,21911,2
1827,1978,64697,8
1828,2009,53970,5
1829,2003,73342,8
1830,1992,4206,7
1831,1983,66063,10
1832,1978,37038,10
1833,1968,9608,1
1834,1970,41491,6
1835,1990,55853,2
1836,1995,27182,14
1837,2000,39829,7
1838,1958,37762,14
1839,2015,87627,8
1840,1998,15993,7
1841,2018,28551,5
1842,1974,94535,3
1843,1997,2102,5
1844,1966,93012,11
1845,1950,97966,2
1846,2002,35423,2
1847,1998,61985,12
1848,2012,58249,13
1849,1995,12976,7
1850,1955,39028,8
1851,1999,37640,14
1852,2000,21426,14
1853,1971,52500,10
1854,1973,16814,10
1855,1967,26155,2
1856,1968,40740,14
1857,1992,3146,9
1858,1973,59156,1
1859,2007,64383,12
1860,2017,68071,13
1861,1997,33739,10
1862,1967,13465,8
1863,1974,30410,8
1864,1978,88044,12
1865,2016,16444,4
1866,1960,5486,5
1867,2009,38078,10
1868,1967,5832,4
1869,1964,67710,3
1870,1987,38849,2
1871,1984,15579,13
1872,1986,25199,2
1873,1958,46401,13
1874,1958,3746,11
1875,1991,5255,2
1876,1977,20076,3
1877,1972,32255,5
1878,1980,75187,5
1879,2013,18599,7
1880,2001,12560,9
1881,2002,43532,7
1882,1953,59646,3
1883,1958,34741,10
1884,1998,55866,14
1885,1985,65050,14
1886,1988,63711,5
1887,1975,1517,4
1888,1979,79947,11
1889,1973,86124,4
1890,1974,24025,8
1891,1970,1215,1
1892,2002,97217,5
1893,1981,15150,4
1894,1966,94873,14
1895,1980,1736,11
1896,1986,85441,12
1897,1967,30166,2
1898,1988,30939,4
1899,1988,62534,8
1900,1951,90346,14
1901,2019,22684,8
1902,2013,9969,4
1903,1976,81883,1
1904,2016,64666,10
1905,2003,35333,6
1906,1962,87658,12
1907,1959,7355,5
1908,1987,84891,13
1909,2011,95053,9
1910,1950,25593,13
1911,2007,20693,8
1912,2017,65297,6
1913,1969,96201,7
1914,2013,47962,4
1915,1993,10896,12
1916,1963,39021,12
1917,1990,90470,5
1918,1953,54520,8
1919,1999,97290,2
1920,1951,71250,14
1921,1960,62946,6
1922,1976,41245,2
1923,1967,27469,14
1924,2017,65865,13
1925,1961,72092,6
1926,1971,84854,3
1927,1957,53112,2
1928,2003,62396,5
1929,1957,9040,9
1930,1990,52180,9
1931,1975,65134,10
1932,2009,89977,14
1933,2018,94381,4
1934,1975,69065,7
1935,2007,14109,2
1936,1999,65790,9
1937,1989,42090,7
1938,1999,54952,14
1939,2006,22193,9
1940,2003,35733,10
1941,2009,45063,3
1942,1972,72197,13
1943,1989,88422,3
1944,2013,43897,8
1945,1986,76133,3
1946,1988,10382,5
1947,1987,98060,4
1948,1990,22872,11
1949,2001,34548,3
1950,1999,32311,14
1951,1992,58118,10
1952,2006,52107,8
1953,1998,70886,2
1954,2017,46555,6
1955,1999,17652,2
1956,2003,77400,1
1957,2012,77637,12
1958,1963,67645,11
1959,1963,80421,2
1960,1963,14999,13
1961,1961,38938,9
1962,1955,97512,5
1963,1965,91444,6
1964,2016,77901,7
1965,1969,31969,5
1966,1975,47675,11
1967,2003,67962,1
1968,1963,31693,6
1969,1994,25774,11
1970,2001,40716,10
1971,1952,93621,6
1972,2009,94077,10
1973,1998,61712,4
1974,2012,95033,12
1975,1971,80352,7
1976,1962,33343,3
1977,1977,97354,14
1978,1974,42638,2
1979,1957,44124,11
1980,1952,68635,4
1981,1984,92004,3
1982,2002,37570,5
1983,1979,70741,12
1984,1967,24568,14
1985,2006,68322,6
1986,2001,63353,8
1987,1993,99813,14
1988,1961,98360,10
1989,1996,53173,1
1990,2018,6074,5
1991,2007,20617,10
1992,1998,5290,13
1993,1992,79253,8
1994,1959,58505,3
1995,1994,1950,11
1996,1956,89756,1
1997,2010,64275,7
1998,1968,72604,3
1999,1993,19303,8
2000,2013,13379,5
2001,1984,94978,9
2002,1975,45586,12
2003,2005,97274,5
2004,1966,62818,2
2005,1955,35458,2
2006,1977,77168,13
2007,1954,26622,5
2008,1998,1196,10
2009,1975,24742,11
2010,1992,2982,7
2011,1986,80671,14
2012,1964,55072,8
2013,2003,46942,5
2014,2003,28268,4
2015,1955,55152,1
2016,1989,89781,6
2017,1992,29697,11
2018,2004,76606,11
2019,1987,44032,13
2020,1957,76318,2
2021,2015,87091,6
2022,1950,22035,6
2023,2002,31869,11
2024,1965,75112,10
2025,1972,26865,8
2026,1988,24707,14
2027,2000,86740,13
2028,1997,31139,12
2029,1960,26286,8
2030,1959,83277,9
2031,2001,38434,1
2032,1973,73580,1
2033,1991,11557,6
2034,1986,64455,12
2035,1951,91740,3
2036,1985,34997,2
2037,1984,72323,3
2038,1953,89366,6
2039,1989,1920,3
2040,2009,85391,12
2041,1976,27722,10
2042,1972,78084,9
2043,1995,80583,7
2044,2002,90655,13
2045,1950,97053,4
2046,2016,4946,11
2047,1970,32836,8
2048,1955,4431,2
2049,1997,96516,7
2050,2009,21732,10
2051,1963,77963,1
2052,1962,616,8
2053,1996,9316,8
2054,1967,67115,6
2055,1988,55626,11
2056,1969,9620,6
2057,2001,95429,10
2058,1969,57808,2
2059,1950,62112,1
2060,1998,52767,5
2061,1994,9248,1
2062,1957,86721,7
2063,1986,96181,5
2064,1953,34246,5
2065,2007,36446,8
2066,2011,58168,11
2067,1995,6270,4
2068,1956,87513,11
2069,2011,47550,3
2070,1981,90685,10
2071,1959,19425,10
2072,1984,331,10
2073,2011,91590,12
2074,1986,82878,10
2075,1953,22066,11
2076,1979,90287,4
2077,1974,71303,14
2078,2005,57091,2
2079,1994,8845,12
2080,2010,89168,6
2081,1985,46016,3
2082,1957,70874,3
2083,1963,23173,2
2084,1981,59355,12
2085,1971,21624,13
2086,1979,76285,11
2087,1981,50464,4
2088,1957,18717,3
2089,1961,93862,12
2090,1989,77586,11
2091,1970,75846,9
2092,1958,66732,11
2093,1976,86453,8
2094,1965,44643,11
2095,2008,72441,3
2096,2015,64475,14
2097,2011,42496,2
2098,1967,35602,6
2099,2002,81170,3
2100,1991,84436,6
2101,2018,85220,10
2102,1956,64893,10
2103,1986,73558,7
2104,2015,50453,1
2105,1965,63396,9
2106,1986,74326,8
2107,2001,12977,13
2108,1991,16611,12
2109,1980,15449,9
2110,1962,16336,10
2111,2000,68980,14
2112,1996,48234,4
2113,1966,4481,1
2114,1970,89299,6
2115,1968,55929,13
2116,1998,62116,2
2117,1975,3814,3
2118,1959,25825,7
2119,1960,29822,11
2120,1994,30107,8
2121,2018,89284,12
2122,1982,7065,7
2123,1991,43489,6
2124,2019,82954,2
2125,2002,85242,1
2126,2018,28825,8
2127,1983,17875,14
2128,1997,52373,10
2129,2001,52800,4
2130,1973,98370,9
2131,1975,68434,5
2132,1985,76903,8
2133,2015,46927,1
2134,1969,99750,7
2135,1989,47517,3
2136,1973,9029,6
2137,1983,8906,14
2138,1958,1964,5
2139,2013,13233,7
2140,2016,91653,8
2141,1980,61296,9
2142,2007,44080,7
2143,2009,70787,12
2144,2003,66,1
2145,1973,50912,13
2146,1985,1796,4
2147,1988,71377,8
2148,2005,23251,13
2149,1998,19896,2
2150,1986,50288,13
2151,1970,78316,3
2152,1962,67169,3
2153,2004,15905,6
2154,1984,81161,4
2155,1981,91437,2
2156,1987,13946,7
2157,1972,89320,14
2158,1985,99720,3
2159,1984,2733,10
2160,1962,80799,4
2161,2011,82350,2
2162,1965,77076,7
2163,1971,49489,10
2164,1974,55788,12
2165,2004,42248,1
2166,2016,4514,6
2167,1964,43134,10
2168,2008,61049,4
2169,1967,66467,2
2170,1964,60412,14
2171,1994,60299,10
2172,1950,36046,2
2173,1967,85527,13
2174,2002,57969,3
2175,1981,29409,9
2176,1984,55669,2
2177,2008,5779,1
2178,1986,16318,3
2179,1991,38733,5
2180,1954,55269,8
2181,1953,24199,13
2182,1986,35857,8
2183,1988,15151,1
2184,1954,31108,1
2185,1978,67587,3
2186,1971,29417,11
2187,1979,90145,13
2188,1977,46626,13
2189,2005,45427,1
2190,2007,26886,13
2191,1954,37937,14
2192,1954,38425,13
2193,2003,18275,8
2194,1983,51555,1
2195,1969,3185,2
2196,1977,55801,12
2197,1958,58559,7
2198,2007,90622,1
2199,1966,81388,12
2200,1972,42382,13
2201,2001,71789,4
2202,2011,73415,8
2203,1984,19315,7
2204,2011,44657,3
2205,1967,7509,7
2206,1974,72766,11
2207,1966,10523,11
2208,1993,22441,2
2209,1999,75132,10
2210,2017,47530,2
2211,2012,59160,4
2212,1972,12591,6
2213,1980,48177,7
2214,2000,55228,1
2215,1959,72455,12
2216,1952,69104,1
2217,2009,43846,5
2218,1998,14424,7
2219,2000,42698,2
2220,1980,80483,12
2221,1992,95020,11
2222,1991,18578,10
2223,2019,1544,13
2224,1991,82514,2
2225,1958,22908,5
2226,2001,53475,8
2227,1962,12577,4
2228,2008,58011,3
2229,1970,33484,2
2230,1997,8359,2
2231,1952,98380,2
2232,1961,84792,10
2233,1956,48493,9
2234,1959,79054,2
2235,1978,21054,2
2236,2019,37474,3
2237,1973,46668,13
2238,1990,45663,8
2239,1958,71848,10
2240,2004,43165,10
2241,1999,14946,4
2242,2016,13669,12
2243,1997,81482,9
2244,1991,2864,13
2245,1957,9140,3
2246,1969,13552,7
2247,1980,3264,14
2248,1976,94915,8
2249,1999,81688,2
2250,1954,96354,6
2251,1964,40769,13
2252,1965,57524,7
2253,1956,53868,14
2254,1960,18486,7
2255,1959,81078,10
2256,2017,39935,7
2257,1953,85772,10
2258,1990,59524,14
2259,1959,69301,11
2260,1982,17319,14
2261,2006,41851,11
2262,2003,85491,2
2263,1961,27175,8
2264,1959,70393,12
2265,1990,53095,1
2266,2008,51166,14
2267,1974,62956,14
2268,1976,91999,3
2269,2006,60866,5
2270,1956,49114,1
2271,2010,36918,13
2272,1983,66652,12
2273,2008,20891,4
2274,2008,63228,5
2275,1951,33360,10
2276,1992,8126,12
2277,1952,78683,6
2278,2002,84968,11
2279,1957,11993,4
2280,2004,72004,5
2281,1962,80328,6
2282,1985,52157,6
2283,1958,23654,8
2284,1975,72693,11
2285,1955,18647,4
2286,2008,95806,12
2287,1961,90545,2
2288,1991,74739,12
2289,1957,98669,10
2290,2001,89321,14
2291,2015,14572,4
2292,1951,22454,3
2293,2008,97000,4
2294,1959,41107,13
2295,2000,84470,7
2296,1983,33732,10
2297,2013,39053,10
2298,1985,8097,1
2299,1957,33538,8
2300,1982,76878,11
2301,1971,13012,12
2302,2004,87603,10
2303,2005,94186,1
2304,1971,82754,7
2305,2001,35121,9
2306,1990,88892,11
2307,1992,75707,4
2308,1997,7939,7
2309,2012,5158,8
2310,2016,44626,6
2311,1950,68594,2
2312,1952,46371,11
2313,1961,55009,13
2314,1989,10111,14
2315,1958,95902,4
2316,1954,75924,2
2317,2011,75125,7
2318,2011,50639,14
2319,2001,2964,10
2320,2000,21605,9
2321,2002,48760,7
2322,1963,18082,13
2323,1987,18020,2
2324,1969,81838,2
2325,1987,7080,7
2326,1997,83040,12
2327,1953,8866,5
2328,1965,57762,7
2329,1958,72814,9
2330,1983,56607,2
2331,1993,17321,3
2332,2018,19290,1
2333,1959,85099,10
2334,2016,95061,6
2335,1978,8413,6
2336,1986,3117,3
2337,2012,28142,8
2338,1982,52178,8
2339,1993,95257,12
2340,2012,82306,5
2341,2003,77476,9
2342,1959,72718,13
2343,1960,42127,5
2344,2011,37503,9
2345,1985,9762,7
2346,1965,72576,3
2347,1976,33081,2
2348,2014,21675,12
2349,1966,46181,2
2350,1979,83464,8
2351,1979,69455,9
2352,1954,17499,10
2353,2013,38061,6
2354,1956,16126,9
2355,1961,26718,4
2356,1987,99612,3
2357,2016,72750,6
2358,2009,91713,1
2359,2013,21395,8
2360,1968,55678,4
2361,2012,50042,13
2362,2005,82053,10
2363,1956,59458,1
2364,1973,77917,1
2365,1973,45632,4
2366,1957,55761,11
2367,2018,96794,3
2368,1973,9424,8
2369,2011,27489,13
2370,1969,59971,4
2371,2012,3113,4
2372,1998,68753,6
2373,2006,9872,8
2374,1977,55121,7
2375,1955,52371,8
2376,1999,42359,12
2377,1954,57785,11
2378,1964,39822,12
2379,1972,50896,7
2380,2013,95272,6
2381,1969,16175,7
2382,1957,66451,9
2383,1980,50812,3
2384,1954,81594,9
2385,1972,62445,3
2386,1954,14779,9
2387,1955,37400,9
2388,1974,38657,8
2389,1988,18669,1
2390,1968,22594,14
2391,1988,59428,5
2392,1980,60994,6
2393,2000,9860,10
2394,1969,9156,12
2395,1981,86758,8
2396,2002,94654,7
2397,2010,85565,2
2398,1955,95216,13
2399,1968,60230,11
2400,2009,48454,10
2401,1998,42759,10
2402,1978,5049,4
2403,1968,27743,7
2404,1950,71053,9
2405,1966,99278,9
2406,1975,19997,12
2407,1980,25246,1
2408,1966,60118,10
2409,1958,51851,10
2410,1991,40567,2
2411,2010,38640,6
2412,1986,75221,4
2413,2002,17343,13
2414,1993,52746,2
2415,1955,66171,3
2416,1956,24909,9
2417,1987,36005,8
2418,2004,83626,7
2419,2014,87208,7
2420,1956,53431,10
2421,1980,42268,6
2422,2003,10082,7
2423,1973,16994,14
2424,1960,25756,11
2425,1992,28888,5
2426,2010,33880,11
2427,1975,35115,4
2428,1963,69233,9
2429,1982,88570,10
2430,1987,9708,3
2431,1950,25285,2
2432,1960,21742,1
2433,1974,60023,12
2434,1960,94441,5
2435,1994,75274,1
2436,1973,80134,9
2437,1959,3838,12
2438,1958,77305,11
2439,1979,27139,12
2440,1957,44433,1
2441,1953,89925,10
2442,1994,70492,3
2443,1993,48862,3
2444,1961,29189,5
2445,1998,22766,1
2446,1994,39630,10
2447,1972,82849,14
2448,2007,16641,14
2449,1988,24046,6
2450,1979,60310,8
2451,1965,48712,1
2452,2003,31562,2
2453,1981,40831,2
2454,2018,23763,11
2455,2015,61321,10
2456,1955,87690,5
2457,2007,93171,13
2458,1992,42143,1
2459,2004,64797,4
2460,1957,49335,5
2461,1955,74576,13
2462,2002,78433,9
2463,1987,20161,12
2464,1999,64278,2
2465,2005,27352,7
2466,2019,82031,11
2467,1958,96151,6
2468,1999,80733,5
2469,1958,70439,5
2470,1992,52665,6
2471,1978,47402,6
2472,1956,12830,12
2473,1953,37295,11
2474,1988,84175,9
2475,1995,70483,6
2476,1955,83788,8
2477,1972,75051,11
2478,1980,4875,10
2479,1951,16336,1
2480,1975,6014,1
2481,2000,22503,14
2482,2000,13084,8
2483,2005,24107,13
2484,2002,65694,7
2485,1955,47737,2
2486,1979,76672,6
2487,2015,80777,6
2488,1987,35414,7
2489,2006,69098,6
2490,2010,51443,1
2491,1965,16681,7
2492,1968,21202,12
2493,1992,94511,13
2494,2011,56991,4
2495,1991,72166,7
2496,1992,70783,9
2497,1962,9462,3
2498,1958,41000,12
2499,2019,70862,6
2500,1974,17480,12
2501,1953,83665,14
2502,2019,4556,9
2503,2001,81519,6
2504,2017,67690,11
2505,1955,58677,5
2506,2007,57326,13
2507,1965,58980,9
2508,2010,33089,1
2509,1999,12364,7
2510,2001,5940,7
2511,1969,51362,5
2512,2019,23108,14
2513,1955,86281,2
2514,1959,2584,13
2515,1983,8111,7
2516,2014,6208,6
2517,2009,59040,6
2518,1991,59288,3
2519,1963,11437,6
2520,1981,63983,5
2521,1973,21040,8
2522,1960,46164,7
2523,1990,96539,10
2524,1979,79112,4
2525,1984,90358,10
2526,1978,38884,5
2527,1969,39161,13
2528,1968,89473,10
